agency_id,line_id,operational_day,total_trip_count,pass_trip_count,pass_trip_percentage
44,4409,20241002,32,31,0.96875
44,4420,20241002,19,18,0.9473684210526315
44,4562,20241002,72,70,0.9722222222222222
44,4602,20241002,65,65,1
44,4208,20241002,4,4,1
44,4211,20241002,3,3,1
44,4212,20241002,2,2,1
44,4404,20241002,38,31,0.8157894736842105
44,4320,20241002,12,11,0.9166666666666666
44,4441,20241002,53,53,1
44,4417,20241002,4,4,1
44,4482,20241002,15,14,0.9333333333333333
44,4313,20241002,6,6,1
44,4101,20241002,4,4,1
44,4419,20241002,2,2,1
44,4610,20241002,4,4,1
44,4451,20241002,7,7,1
44,4632,20241002,25,25,1
44,4105,20241002,7,7,1
44,4106,20241002,6,6,1
44,4452,20241002,5,5,1
44,4545,20241002,4,4,1
44,4546,20241002,5,3,0.6
44,4104,20241002,8,8,1
44,4440,20241002,8,8,1
44,4415,20241002,11,11,1
44,4002,20241002,9,9,1
44,4416,20241002,5,5,1
44,4711,20241002,3,3,1
44,4407,20241002,5,5,1
44,4467,20241002,1,1,1
44,4468,20241002,2,2,1
44,4906,20241002,4,4,1
44,4001,20241002,15,14,0.9333333333333333
41,1001,20241002,40,39,0.975
41,1002,20241002,21,15,0.7142857142857143
41,1003,20241002,80,65,0.8125
41,1004,20241002,10,9,0.9
41,1005,20241002,87,84,0.9655172413793104
41,1006,20241002,9,9,1
41,1008,20241002,23,22,0.9565217391304348
41,1009,20241002,15,15,1
41,1010,20241002,10,9,0.9
41,1011,20241002,20,20,1
41,1012,20241002,23,20,0.8695652173913043
41,1013,20241002,12,11,0.9166666666666666
41,1014,20241002,42,42,1
41,1015,20241002,20,20,1
41,1101,20241002,50,44,0.88
41,1103,20241002,76,75,0.9868421052631579
41,1105,20241002,13,12,0.9230769230769231
41,1106,20241002,52,40,0.7692307692307693
41,1107,20241002,23,23,1
41,1109,20241002,10,10,1
41,1110,20241002,10,7,0.7
41,1111,20241002,18,18,1
41,1113,20241002,10,10,1
41,1114,20241002,9,9,1
41,1115,20241002,26,26,1
41,1117,20241002,10,10,1
41,1119,20241002,2,1,0.5
41,1120,20241002,99,90,0.9090909090909091
41,1121,20241002,14,2,0.14285714285714285
41,1122,20241002,18,13,0.7222222222222222
41,1123,20241002,59,47,0.7966101694915254
41,1124,20241002,27,22,0.8148148148148148
41,1125,20241002,14,14,1
41,1201,20241002,10,10,1
41,1204,20241002,45,43,0.9555555555555556
41,1205,20241002,51,45,0.8823529411764706
41,1206,20241002,60,55,0.9166666666666666
41,1208,20241002,18,15,0.8333333333333334
41,1209,20241002,68,64,0.9411764705882353
41,1210,20241002,19,17,0.8947368421052632
41,1211,20241002,78,76,0.9743589743589743
41,1212,20241002,111,106,0.954954954954955
41,1213,20241002,40,39,0.975
41,1215,20241002,16,16,1
41,1216,20241002,25,24,0.96
41,1217,20241002,66,57,0.8636363636363636
41,1218,20241002,57,50,0.8771929824561403
41,1219,20241002,59,57,0.9661016949152542
41,1220,20241002,15,14,0.9333333333333333
41,1221,20241002,26,24,0.9230769230769231
41,1222,20241002,28,28,1
41,1223,20241002,58,57,0.9827586206896551
41,1224,20241002,24,19,0.7916666666666666
41,1225,20241002,7,7,1
41,1226,20241002,78,77,0.9871794871794872
41,1228,20241002,26,25,0.9615384615384616
41,1229,20241002,45,42,0.9333333333333333
41,1230,20241002,42,40,0.9523809523809523
41,1231,20241002,4,3,0.75
41,1232,20241002,28,23,0.8214285714285714
41,1233,20241002,7,7,1
41,1234,20241002,43,43,1
41,1235,20241002,46,43,0.9347826086956522
41,1236,20241002,39,37,0.9487179487179487
41,1240,20241002,29,28,0.9655172413793104
41,1241,20241002,48,47,0.9791666666666666
41,1242,20241002,40,40,1
41,1244,20241002,2,0,0
41,1245,20241002,56,55,0.9821428571428571
41,1247,20241002,21,17,0.8095238095238095
41,1248,20241002,63,59,0.9365079365079365
41,1249,20241002,58,55,0.9482758620689655
41,1250,20241002,21,21,1
41,1251,20241002,69,65,0.9420289855072463
41,1252,20241002,45,45,1
41,1253,20241002,35,29,0.8285714285714286
41,1254,20241002,52,51,0.9807692307692307
41,1255,20241002,20,20,1
41,1501,20241002,20,16,0.8
41,1502,20241002,97,96,0.9896907216494846
41,1503,20241002,43,42,0.9767441860465116
41,1506,20241002,33,26,0.7878787878787878
41,1507,20241002,42,36,0.8571428571428571
41,1508,20241002,22,22,1
41,1509,20241002,43,34,0.7906976744186046
41,1510,20241002,64,58,0.90625
41,1511,20241002,21,21,1
41,1512,20241002,26,26,1
41,1513,20241002,29,29,1
41,1514,20241002,58,56,0.9655172413793104
41,1515,20241002,1,1,1
41,1516,20241002,32,32,1
41,1517,20241002,44,44,1
41,1518,20241002,80,80,1
41,1519,20241002,39,39,1
41,1520,20241002,14,12,0.8571428571428571
41,1521,20241002,6,5,0.8333333333333334
41,1522,20241002,46,44,0.9565217391304348
41,1523,20241002,70,68,0.9714285714285714
41,1524,20241002,48,47,0.9791666666666666
41,1525,20241002,80,71,0.8875
41,1527,20241002,45,45,1
41,1528,20241002,34,33,0.9705882352941176
41,1529,20241002,45,44,0.9777777777777777
41,1530,20241002,6,6,1
41,1531,20241002,5,4,0.8
41,1601,20241002,85,84,0.9882352941176471
41,1603,20241002,28,28,1
41,1604,20241002,86,78,0.9069767441860465
41,1605,20241002,12,11,0.9166666666666666
41,1606,20241002,29,28,0.9655172413793104
41,1608,20241002,62,62,1
41,1609,20241002,6,5,0.8333333333333334
41,1610,20241002,34,32,0.9411764705882353
41,1611,20241002,11,11,1
41,1612,20241002,40,38,0.95
41,1613,20241002,32,31,0.96875
41,1614,20241002,69,68,0.9855072463768116
41,1615,20241002,42,41,0.9761904761904762
41,1616,20241002,58,55,0.9482758620689655
41,1617,20241002,55,54,0.9818181818181818
41,1622,20241002,61,59,0.9672131147540983
41,1623,20241002,47,47,1
41,1624,20241002,60,60,1
41,1625,20241002,59,58,0.9830508474576272
41,1626,20241002,24,24,1
41,1627,20241002,29,26,0.896551724137931
41,1628,20241002,12,11,0.9166666666666666
41,1629,20241002,28,28,1
41,1630,20241002,14,14,1
41,1631,20241002,31,29,0.9354838709677419
41,1632,20241002,24,23,0.9583333333333334
41,1633,20241002,41,41,1
41,1634,20241002,19,19,1
41,1635,20241002,41,41,1
41,1636,20241002,39,36,0.9230769230769231
41,1637,20241002,18,8,0.4444444444444444
41,1638,20241002,58,58,1
41,1703,20241002,78,76,0.9743589743589743
41,1704,20241002,54,50,0.9259259259259259
41,1706,20241002,97,81,0.8350515463917526
41,1707,20241002,86,77,0.8953488372093024
41,1708,20241002,10,9,0.9
41,1709,20241002,145,138,0.9517241379310345
41,1710,20241002,95,92,0.968421052631579
41,1711,20241002,66,65,0.9848484848484849
41,1712,20241002,57,53,0.9298245614035088
41,1713,20241002,55,53,0.9636363636363636
41,1714,20241002,92,88,0.9565217391304348
41,1715,20241002,98,92,0.9387755102040817
41,1716,20241002,66,60,0.9090909090909091
41,1717,20241002,95,93,0.9789473684210527
41,1718,20241002,24,19,0.7916666666666666
41,1719,20241002,33,33,1
41,1720,20241002,78,67,0.8589743589743589
41,1721,20241002,96,87,0.90625
41,1722,20241002,49,49,1
41,1723,20241002,65,62,0.9538461538461539
41,1724,20241002,87,79,0.9080459770114943
41,1725,20241002,18,18,1
41,1726,20241002,48,46,0.9583333333333334
41,1728,20241002,7,7,1
41,1729,20241002,19,19,1
41,1730,20241002,13,13,1
41,1731,20241002,20,20,1
41,1733,20241002,34,33,0.9705882352941176
41,1998,20241002,53,53,1
42,2002,20241002,4,4,1
42,2003,20241002,23,22,0.9565217391304348
42,2004,20241002,14,14,1
42,2006,20241002,30,30,1
42,2008,20241002,14,11,0.7857142857142857
42,2011,20241002,20,20,1
42,2013,20241002,2,2,1
42,2014,20241002,6,6,1
42,2015,20241002,2,2,1
42,2016,20241002,16,16,1
42,2017,20241002,4,3,0.75
42,2020,20241002,21,18,0.8571428571428571
42,2026,20241002,30,29,0.9666666666666667
42,2027,20241002,10,10,1
42,2028,20241002,9,9,1
42,2029,20241002,41,41,1
42,2030,20241002,38,35,0.9210526315789473
42,2031,20241002,35,34,0.9714285714285714
42,2032,20241002,18,18,1
42,2034,20241002,20,20,1
42,2035,20241002,17,17,1
42,2036,20241002,8,7,0.875
42,2037,20241002,16,15,0.9375
42,2038,20241002,9,9,1
42,2039,20241002,29,29,1
42,2101,20241002,2,2,1
42,2102,20241002,2,1,0.5
42,2103,20241002,13,11,0.8461538461538461
42,2106,20241002,13,12,0.9230769230769231
42,2107,20241002,3,3,1
42,2108,20241002,5,5,1
42,2109,20241002,3,3,1
42,2110,20241002,5,5,1
42,2111,20241002,2,2,1
42,2112,20241002,2,2,1
42,2113,20241002,2,2,1
42,2114,20241002,2,2,1
42,2115,20241002,2,2,1
42,2116,20241002,2,2,1
42,2117,20241002,17,17,1
42,2118,20241002,6,5,0.8333333333333334
42,2119,20241002,4,4,1
42,2120,20241002,8,8,1
42,2121,20241002,4,3,0.75
42,2122,20241002,1,0,0
42,2124,20241002,6,6,1
42,2125,20241002,10,9,0.9
42,2126,20241002,32,31,0.96875
42,2127,20241002,1,1,1
42,2128,20241002,3,3,1
42,2129,20241002,1,1,1
42,2130,20241002,2,2,1
42,2131,20241002,1,1,1
42,2132,20241002,2,2,1
42,2133,20241002,10,10,1
42,2134,20241002,4,2,0.5
42,2135,20241002,11,11,1
42,2136,20241002,10,10,1
42,2137,20241002,2,2,1
42,2138,20241002,2,2,1
42,2139,20241002,2,2,1
42,2140,20241002,2,2,1
42,2141,20241002,12,12,1
42,2142,20241002,12,11,0.9166666666666666
42,2144,20241002,4,4,1
42,2145,20241002,2,2,1
42,2146,20241002,7,7,1
42,2147,20241002,2,2,1
42,2148,20241002,2,2,1
42,2149,20241002,2,2,1
42,2150,20241002,2,1,0.5
42,2151,20241002,8,8,1
42,2152,20241002,6,6,1
42,2201,20241002,7,7,1
42,2202,20241002,47,47,1
42,2203,20241002,27,27,1
42,2204,20241002,12,11,0.9166666666666666
42,2205,20241002,4,4,1
42,2206,20241002,40,40,1
42,2207,20241002,50,49,0.98
42,2208,20241002,15,15,1
42,2209,20241002,37,36,0.972972972972973
42,2210,20241002,14,14,1
42,2211,20241002,5,5,1
42,2212,20241002,37,35,0.9459459459459459
42,2213,20241002,7,7,1
42,2215,20241002,64,64,1
42,2216,20241002,32,31,0.96875
42,2217,20241002,20,20,1
42,2218,20241002,34,33,0.9705882352941176
42,2219,20241002,37,37,1
42,2220,20241002,20,19,0.95
42,2221,20241002,5,5,1
42,2222,20241002,26,25,0.9615384615384616
42,2223,20241002,40,40,1
42,2224,20241002,23,23,1
42,2225,20241002,18,17,0.9444444444444444
42,2303,20241002,165,164,0.9939393939393939
42,2304,20241002,4,4,1
42,2306,20241002,35,35,1
42,2307,20241002,28,28,1
42,2309,20241002,38,38,1
42,2310,20241002,38,38,1
42,2315,20241002,9,9,1
42,2316,20241002,3,2,0.6666666666666666
42,2317,20241002,44,44,1
42,2318,20241002,34,34,1
42,2319,20241002,4,4,1
42,2325,20241002,19,19,1
42,2327,20241002,37,37,1
42,2328,20241002,56,55,0.9821428571428571
42,2329,20241002,12,11,0.9166666666666666
42,2331,20241002,60,60,1
42,2333,20241002,61,58,0.9508196721311475
42,2335,20241002,35,34,0.9714285714285714
42,2336,20241002,34,34,1
42,2337,20241002,30,30,1
42,2502,20241002,6,5,0.8333333333333334
42,2504,20241002,6,5,0.8333333333333334
42,2505,20241002,14,12,0.8571428571428571
42,2506,20241002,6,4,0.6666666666666666
42,2511,20241002,19,19,1
42,2513,20241002,18,18,1
42,2515,20241002,51,48,0.9411764705882353
42,2516,20241002,9,9,1
42,2517,20241002,4,4,1
42,2518,20241002,30,30,1
42,2519,20241002,1,1,1
42,2521,20241002,1,1,1
42,2522,20241002,58,57,0.9827586206896551
42,2523,20241002,20,20,1
42,2524,20241002,29,29,1
42,2525,20241002,21,21,1
42,2530,20241002,23,22,0.9565217391304348
42,2532,20241002,46,46,1
42,2533,20241002,23,23,1
42,2534,20241002,12,10,0.8333333333333334
42,2535,20241002,6,6,1
42,2536,20241002,21,19,0.9047619047619048
42,2537,20241002,48,47,0.9791666666666666
42,2538,20241002,12,12,1
42,2539,20241002,17,15,0.8823529411764706
42,2540,20241002,16,16,1
42,2601,20241002,61,59,0.9672131147540983
42,2605,20241002,50,50,1
42,2610,20241002,27,27,1
42,2611,20241002,18,17,0.9444444444444444
42,2620,20241002,11,10,0.9090909090909091
42,2621,20241002,7,7,1
42,2625,20241002,4,4,1
42,2626,20241002,23,21,0.9130434782608695
42,2627,20241002,8,8,1
42,2630,20241002,21,21,1
42,2632,20241002,52,51,0.9807692307692307
42,2701,20241002,33,32,0.9696969696969697
42,2703,20241002,48,42,0.875
42,2706,20241002,115,115,1
42,2708,20241002,114,110,0.9649122807017544
42,2709,20241002,8,8,1
42,2710,20241002,56,54,0.9642857142857143
42,2711,20241002,124,116,0.9354838709677419
42,2713,20241002,57,54,0.9473684210526315
42,2714,20241002,22,16,0.7272727272727273
42,2715,20241002,16,15,0.9375
42,2716,20241002,8,8,1
42,2717,20241002,24,24,1
42,2718,20241002,23,23,1
42,2719,20241002,28,25,0.8928571428571429
42,2720,20241002,34,32,0.9411764705882353
42,2722,20241002,70,63,0.9
42,2723,20241002,13,13,1
42,2724,20241002,11,11,1
42,2725,20241002,103,102,0.9902912621359223
42,2726,20241002,10,9,0.9
42,2727,20241002,76,76,1
42,2728,20241002,68,61,0.8970588235294118
42,2729,20241002,75,72,0.96
42,2730,20241002,84,84,1
42,2731,20241002,32,31,0.96875
42,2733,20241002,22,22,1
42,2734,20241002,23,22,0.9565217391304348
42,2735,20241002,23,23,1
42,2736,20241002,59,54,0.9152542372881356
42,2740,20241002,39,39,1
42,2741,20241002,4,4,1
42,2742,20241002,2,2,1
42,2743,20241002,2,2,1
42,2744,20241002,11,11,1
42,2745,20241002,2,2,1
42,2746,20241002,9,9,1
42,2750,20241002,38,38,1
42,2751,20241002,16,16,1
42,2752,20241002,2,2,1
42,2753,20241002,9,9,1
42,2754,20241002,41,39,0.9512195121951219
42,2755,20241002,7,7,1
42,2756,20241002,5,5,1
42,2758,20241002,7,7,1
42,2761,20241002,29,27,0.9310344827586207
42,2762,20241002,30,30,1
42,2764,20241002,77,75,0.974025974025974
42,2765,20241002,11,11,1
42,2768,20241002,2,2,1
42,2769,20241002,176,175,0.9943181818181818
42,2772,20241002,105,103,0.9809523809523809
42,2774,20241002,37,37,1
42,2776,20241002,64,64,1
42,2780,20241002,11,11,1
42,2781,20241002,65,65,1
42,2785,20241002,14,14,1
42,2790,20241002,95,94,0.9894736842105263
42,2791,20241002,32,27,0.84375
42,2792,20241002,30,29,0.9666666666666667
42,2794,20241002,81,79,0.9753086419753086
42,2795,20241002,65,60,0.9230769230769231
42,2796,20241002,40,40,1
42,2797,20241002,68,68,1
42,2801,20241002,38,38,1
42,2802,20241002,20,20,1
42,2803,20241002,31,30,0.967741935483871
42,2804,20241002,39,39,1
42,2805,20241002,13,13,1
42,2806,20241002,2,2,1
42,2807,20241002,4,4,1
42,2810,20241002,4,4,1
42,2811,20241002,15,15,1
42,2812,20241002,95,94,0.9894736842105263
42,2813,20241002,2,2,1
42,2814,20241002,41,41,1
42,2816,20241002,4,4,1
42,2818,20241002,2,2,1
42,2819,20241002,4,4,1
42,2820,20241002,4,4,1
42,2821,20241002,32,32,1
42,2822,20241002,14,12,0.8571428571428571
42,2823,20241002,69,66,0.9565217391304348
42,2824,20241002,83,80,0.963855421686747
42,2830,20241002,2,2,1
42,2831,20241002,79,79,1
42,2833,20241002,7,7,1
42,2841,20241002,27,27,1
42,2842,20241002,11,10,0.9090909090909091
42,2900,20241002,1,1,1
42,2901,20241002,8,8,1
42,2905,20241002,6,6,1
42,2906,20241002,6,4,0.6666666666666666
42,2908,20241002,4,4,1
42,2910,20241002,3,3,1
42,2911,20241002,5,5,1
42,2913,20241002,4,4,1
42,2914,20241002,2,2,1
42,2915,20241002,1,1,1
42,2920,20241002,6,6,1
42,2921,20241002,28,28,1
42,2926,20241002,9,9,1
42,2927,20241002,24,24,1
42,2928,20241002,9,9,1
43,3001,20241002,58,50,0.8620689655172413
43,3003,20241002,59,55,0.9322033898305084
43,3004,20241002,53,52,0.9811320754716981
43,3005,20241002,16,16,1
43,3006,20241002,26,26,1
43,3007,20241002,61,60,0.9836065573770492
43,3008,20241002,24,24,1
43,3009,20241002,54,52,0.9629629629629629
43,3011,20241002,56,51,0.9107142857142857
43,3012,20241002,76,76,1
43,3013,20241002,94,94,1
43,3014,20241002,27,26,0.9629629629629629
43,3015,20241002,20,20,1
43,3017,20241002,64,64,1
43,3018,20241002,4,4,1
43,3019,20241002,9,8,0.8888888888888888
43,3020,20241002,18,11,0.6111111111111112
43,3021,20241002,46,45,0.9782608695652174
43,3022,20241002,95,86,0.9052631578947369
43,3023,20241002,52,47,0.9038461538461539
43,3024,20241002,61,61,1
43,3025,20241002,68,65,0.9558823529411765
43,3026,20241002,81,74,0.9135802469135802
43,3027,20241002,51,51,1
43,3028,20241002,18,18,1
43,3029,20241002,18,18,1
43,3030,20241002,24,24,1
43,3033,20241002,24,24,1
43,3034,20241002,37,37,1
43,3037,20241002,18,15,0.8333333333333334
43,3038,20241002,44,44,1
43,3040,20241002,65,65,1
43,3041,20241002,52,51,0.9807692307692307
43,3101,20241002,103,103,1
43,3103,20241002,70,70,1
43,3104,20241002,34,34,1
43,3105,20241002,90,90,1
43,3106,20241002,21,21,1
43,3107,20241002,34,32,0.9411764705882353
43,3108,20241002,103,102,0.9902912621359223
43,3109,20241002,8,8,1
43,3110,20241002,15,15,1
43,3111,20241002,77,76,0.987012987012987
43,3112,20241002,82,82,1
43,3113,20241002,85,85,1
43,3114,20241002,36,36,1
43,3116,20241002,49,49,1
43,3118,20241002,52,52,1
43,3119,20241002,45,45,1
43,3120,20241002,16,15,0.9375
43,3121,20241002,30,30,1
43,3201,20241002,13,12,0.9230769230769231
43,3202,20241002,2,2,1
43,3203,20241002,8,8,1
43,3204,20241002,10,10,1
43,3205,20241002,6,6,1
43,3206,20241002,3,3,1
43,3207,20241002,10,10,1
43,3208,20241002,14,14,1
43,3209,20241002,8,7,0.875
43,3210,20241002,7,7,1
43,3211,20241002,13,13,1
43,3212,20241002,9,9,1
43,3213,20241002,14,14,1
43,3214,20241002,11,11,1
43,3215,20241002,9,9,1
43,3216,20241002,10,10,1
43,3217,20241002,11,11,1
43,3218,20241002,10,8,0.8
43,3220,20241002,20,20,1
43,3221,20241002,20,20,1
43,3222,20241002,27,26,0.9629629629629629
43,3502,20241002,1,1,1
43,3503,20241002,28,26,0.9285714285714286
43,3504,20241002,54,54,1
43,3505,20241002,19,18,0.9473684210526315
43,3506,20241002,68,59,0.8676470588235294
43,3507,20241002,44,43,0.9772727272727273
43,3508,20241002,76,76,1
43,3509,20241002,16,16,1
43,3510,20241002,9,9,1
43,3511,20241002,8,8,1
43,3512,20241002,60,59,0.9833333333333333
43,3513,20241002,58,58,1
43,3514,20241002,34,33,0.9705882352941176
43,3515,20241002,54,53,0.9814814814814815
43,3516,20241002,58,58,1
43,3517,20241002,59,55,0.9322033898305084
43,3518,20241002,12,12,1
43,3521,20241002,68,67,0.9852941176470589
43,3523,20241002,30,30,1
43,3524,20241002,30,30,1
43,3525,20241002,54,49,0.9074074074074074
43,3526,20241002,80,79,0.9875
43,3527,20241002,8,8,1
43,3528,20241002,10,10,1
43,3535,20241002,8,8,1
43,3536,20241002,30,30,1
43,3540,20241002,10,10,1
43,3541,20241002,21,21,1
43,3543,20241002,14,13,0.9285714285714286
43,3544,20241002,13,12,0.9230769230769231
43,3545,20241002,17,17,1
43,3546,20241002,14,14,1
43,3547,20241002,16,16,1
43,3548,20241002,6,6,1
43,3549,20241002,15,15,1
43,3601,20241002,42,40,0.9523809523809523
43,3605,20241002,26,26,1
43,3615,20241002,30,30,1
43,3620,20241002,95,92,0.968421052631579
43,3625,20241002,8,8,1
43,3626,20241002,34,33,0.9705882352941176
43,3635,20241002,21,21,1
43,3641,20241002,3,3,1
43,3642,20241002,24,24,1
43,3701,20241002,50,49,0.98
43,3702,20241002,43,42,0.9767441860465116
43,3703,20241002,73,68,0.9315068493150684
43,3704,20241002,30,30,1
43,3705,20241002,56,56,1
43,3706,20241002,12,12,1
43,3708,20241002,12,12,1
43,3709,20241002,16,16,1
43,3710,20241002,82,82,1
43,3711,20241002,26,26,1
43,3715,20241002,40,40,1
43,3716,20241002,47,45,0.9574468085106383
43,3717,20241002,55,54,0.9818181818181818
43,3720,20241002,2,2,1
43,3721,20241002,51,51,1
44,4308,20241003,11,11,1
44,4439,20241003,18,18,1
44,4310,20241003,7,7,1
44,4472,20241003,6,6,1
44,4321,20241003,18,18,1
44,4531,20241003,19,19,1
44,4600,20241003,100,99,0.99
44,4425,20241003,2,2,1
44,4414,20241003,4,3,0.75
44,4433,20241003,2,2,1
44,4481,20241003,15,14,0.9333333333333333
44,4501,20241003,46,46,1
44,4702,20241003,96,96,1
44,4620,20241003,12,12,1
44,4901,20241003,11,11,1
44,4715,20241003,6,6,1
44,4704,20241003,44,44,1
44,4902,20241003,3,3,1
44,4516,20241003,22,22,1
44,4544,20241003,16,16,1
44,4905,20241003,9,9,1
44,4701,20241003,120,120,1
44,4725,20241003,55,55,1
44,4552,20241003,6,6,1
44,4421,20241003,34,33,0.9705882352941176
44,4406,20241003,26,26,1
44,4207,20241003,11,10,0.9090909090909091
44,4604,20241003,26,26,1
44,4203,20241003,43,43,1
44,4504,20241003,48,48,1
44,4521,20241003,19,19,1
44,4621,20241003,30,30,1
44,4102,20241003,20,20,1
44,4426,20241003,66,65,0.9848484848484849
44,4612,20241003,17,17,1
44,4103,20241003,15,15,1
44,4442,20241003,6,6,1
44,4517,20241003,2,2,1
44,4512,20241003,63,63,1
44,4520,20241003,3,3,1
44,4525,20241003,4,4,1
44,4641,20241003,17,17,1
44,4305,20241003,19,19,1
44,4307,20241003,22,22,1
44,4707,20241003,22,22,1
44,4322,20241003,18,18,1
44,4429,20241003,18,16,0.8888888888888888
44,4541,20241003,2,2,1
44,4431,20241003,17,17,1
44,4543,20241003,16,16,1
44,4710,20241003,55,55,1
44,4542,20241003,16,16,1
44,4402,20241003,7,7,1
44,4412,20241003,53,53,1
44,4205,20241003,11,10,0.9090909090909091
44,4206,20241003,5,5,1
44,4422,20241003,43,42,0.9767441860465116
44,4410,20241003,27,27,1
44,4403,20241003,78,77,0.9871794871794872
44,4428,20241003,24,24,1
44,4435,20241003,12,12,1
44,4464,20241003,9,9,1
44,4434,20241003,24,23,0.9583333333333334
44,4550,20241003,6,6,1
44,4202,20241003,9,8,0.8888888888888888
44,4530,20241003,9,9,1
44,4705,20241003,75,75,1
44,4427,20241003,27,25,0.9259259259259259
44,4204,20241003,18,18,1
44,4706,20241003,41,41,1
44,4302,20241003,6,6,1
44,4465,20241003,2,2,1
44,4466,20241003,1,1,1
44,4437,20241003,36,34,0.9444444444444444
44,4312,20241003,18,18,1
44,4548,20241003,5,5,1
44,4514,20241003,19,19,1
44,4436,20241003,53,53,1
44,4438,20241003,56,53,0.9464285714285714
44,4515,20241003,8,8,1
44,4522,20241003,3,3,1
44,4524,20241003,13,13,1
44,4611,20241003,21,21,1
44,4532,20241003,15,15,1
44,4730,20241003,26,26,1
44,4311,20241003,6,6,1
44,4107,20241003,7,7,1
44,4401,20241003,24,22,0.9166666666666666
44,4432,20241003,24,24,1
44,4503,20241003,8,6,0.75
44,4551,20241003,21,21,1
44,4453,20241003,2,2,1
44,4304,20241003,10,10,1
44,4463,20241003,9,9,1
44,4513,20241003,9,9,1
44,4430,20241003,16,9,0.5625
44,4549,20241003,6,6,1
44,4301,20241003,5,5,1
44,4540,20241003,19,19,1
44,4560,20241003,36,35,0.9722222222222222
44,4720,20241003,72,70,0.9722222222222222
44,4303,20241003,9,9,1
44,4523,20241003,2,2,1
44,4443,20241003,12,12,1
44,4420,20241003,19,19,1
44,4409,20241003,32,31,0.96875
44,4562,20241003,72,72,1
